ISO_A3,NAM_1,NAM_2,date,ntl_sum,ntl_mean,ntl_median,ntl_max,ntl_q05,ntl_q95,southwest_group,post_padma
BGD,Rangpur,Panchagarh,2022-05-01,5665.0078125,0.7987158298492432,0.7024457280494489,8.676755905151367,0.5290789190820714,1.4280578887688613,0,0
BGD,Chattogram,Parbattya Chattagram,2022-05-01,3091.077880859375,0.1058692559599876,0.0285555984376963,6.167439937591553,0.0028555598437696,0.7600444321000238,0,0
BGD,Barishal,Patuakhali,2022-05-01,4330.94140625,0.375711441040039,0.3774002837214712,62.6581916809082,0.0377400283721471,0.9760336724742456,1,0
BGD,Barishal,Pirojpur,2022-05-01,1707.81201171875,0.2892714738845825,0.4212031068608735,5.6418776512146,0.0421203106860873,0.7908620378760339,1,0
BGD,Dhaka,Rajbari,2022-05-01,4163.681640625,0.7485491633415222,0.7194275164500961,7.339970111846924,0.0642657162318579,1.4887804522484165,1,0
BGD,Rajshahi,Rajshahi,2022-05-01,10511.25,0.8565402030944824,0.6116146903566931,57.600616455078125,0.1118002942252153,1.7803499914880183,0,0
BGD,Rangpur,Rangpur,2022-05-01,10445.6748046875,0.8734754920005798,0.6900098793581705,21.543500900268555,0.503689076050589,1.6220334545820094,0,0
BGD,Khulna,Satkhira,2022-05-01,6399.83203125,0.5601853728294373,0.6037994555278391,8.193564414978027,0.0749392943366977,1.2635281513080672,1,0
BGD,Dhaka,Shariatpur,2022-05-01,2686.682373046875,0.4886274635791778,0.5639339282055928,14.024218559265137,0.0605060877733633,1.087140616666057,1,0
BGD,Mymensingh,Sherpur,2022-05-01,5427.7724609375,0.7960438132286072,0.6973828899680095,16.921030044555664,0.5055442167302923,1.3320937510080504,0,0
BGD,Rajshahi,Sirajganj,2022-05-01,7482.142578125,0.584071159362793,0.5598503021200111,33.0970573425293,0.0277401641200872,1.5220383310630443,0,0
BGD,Sylhet,Sunamganj,2022-05-01,3675.943115234375,0.1940334886312484,0.2057504496599585,17.036569595336914,0.0205750449659958,0.7626990168301417,0,0
BGD,Sylhet,Sylhet,2022-05-01,13869.5615234375,0.7869139909744263,0.5922027756032746,141.68223571777344,0.083617794423876,2.1310742878637035,0,0
BGD,Dhaka,Tangail,2022-05-01,16453.70703125,0.9549591541290284,0.8008931951695112,26.84165382385254,0.1479769075341113,2.1855567477852564,0,0
BGD,Rangpur,Thakurgaon,2022-05-01,6899.458984375,0.733781099319458,0.6635731601019567,13.097386360168455,0.5052146351159454,1.157360302110136,0,0
BGD,Khulna,Bagerhat,2022-06-01,4039.404296875,0.399584412574768,0.3788679216423177,85.22572326660156,0.0378867921642317,1.0354188289123094,1,0
BGD,Chattogram,Bandarban,2022-06-01,1246.9588623046875,0.0539903007447719,0.2664616740609929,8.563437461853027,0.0266461674060993,0.5328316082633663,0,0
BGD,Barishal,Barguna,2022-06-01,681.279541015625,0.1077527776360511,0.2858892057371401,21.01709747314453,0.028588920573714,0.585269572436035,1,0
BGD,Barishal,Barisal,2022-06-01,3699.019287109375,0.3380913138389587,0.2338107800913448,19.527807235717773,0.0233810780091344,1.0446540359322103,1,0
BGD,Barishal,Bhola,2022-06-01,2063.659912109375,0.2366116642951965,0.1687744439180643,60.10493469238281,0.0168774443918064,0.8226347935496028,1,0
BGD,Rajshahi,Bogura,2022-06-01,10797.4931640625,0.7203009724617004,0.573278426651018,14.620393753051758,0.0724324153910832,2.6219249952696906,0,0
BGD,Chattogram,Brahmanbaria,2022-06-01,10310.78125,1.0638666152954102,0.8016706753893258,15.981955528259276,0.2093845462084119,2.61551339695196,0,0
BGD,Chattogram,Chandpur,2022-06-01,3929.31591796875,0.5285704731941223,0.5673862679662695,11.699049949645996,0.0392781374754488,1.0272271681915035,0,0
BGD,Rajshahi,Chapainawabganj,2022-06-01,2779.709716796875,0.3128212988376617,0.407179811334546,15.069376945495604,0.0407179811334546,1.0302627870273966,0,0
BGD,Chattogram,Chittagong,2022-06-01,35533.03515625,1.6422817707061768,0.6693446481802031,286.8111877441406,0.0783203261702855,5.465830197962177,0,0
BGD,Khulna,Chuadanga,2022-06-01,3400.3310546875,0.5829630494117737,0.5986246977902222,8.356657028198242,0.1087990386357915,1.0997073655805385,1,0
BGD,Chattogram,Cox's Bazar,2022-06-01,5696.00830078125,0.5542517900466919,0.1531890601624541,36.648536682128906,0.0153189060162454,2.0828482491617653,0,0
BGD,Chattogram,Cumilla,2022-06-01,20496.048828125,1.3113503456115725,0.8580491432249023,47.30134582519531,0.5294546721809027,3.6409759423424393,0,0
BGD,Dhaka,Dhaka,2022-06-01,52401.828125,7.096827030181885,1.943489739022716,154.14886474609375,0.6010676597098509,32.266602290432544,0,0
BGD,Rangpur,Dinajpur,2022-06-01,9090.771484375,0.50922030210495,0.5469743972318544,31.199737548828125,0.0702534228734406,1.183257104936571,0,0
BGD,Dhaka,Faridpur,2022-06-01,6147.720703125,0.6265200972557068,0.6175427618226808,17.380382537841797,0.1008619557396017,1.3954280806597532,1,0
BGD,Chattogram,Feni,2022-06-01,5279.41845703125,1.1707494258880615,0.8117198502061173,15.561044692993164,0.4939487275720847,3.406768335571112,0,0
BGD,Rangpur,Gaibandha,2022-06-01,4099.43798828125,0.3778964579105377,0.5062961713778708,10.23242473602295,0.0517666131796598,0.9234628497928332,0,0
BGD,Dhaka,Gazipur,2022-06-01,28351.8984375,3.144909381866455,1.4843942455913897,69.67898559570312,0.5948988319022656,11.275426160405374,0,0
BGD,Dhaka,Gopalganj,2022-06-01,3748.505126953125,0.505560576915741,0.548724176105133,12.969515800476074,0.0655277576544288,1.081389511313888,1,0
BGD,Sylhet,Habiganj,2022-06-01,10248.51953125,0.7818165421485901,0.5788272583270415,48.7647705078125,0.0652263481786818,2.5135683199885244,0,0
BGD,Rajshahi,Jaipurhat,2022-06-01,2517.616943359375,0.5049291253089905,0.5522745956549111,8.674077987670898,0.0779937996013216,1.0526213868784324,0,0
BGD,Mymensingh,Jamalpur,2022-06-01,3842.791015625,0.3674180209636688,0.5006768326862071,12.828802108764648,0.0501926587845268,0.905875402462308,0,0
BGD,Khulna,Jashore,2022-06-01,8365.4345703125,0.6362285614013672,0.5888277857078105,24.47607040405273,0.0871305402007682,1.4218797853588745,1,0
BGD,Barishal,Jhalakati,2022-06-01,966.2351684570312,0.2680548131465912,0.3627847127896705,18.84911727905273,0.036278471278967,0.8492972776265847,1,0
BGD,Khulna,Jhenaidah,2022-06-01,4490.39306640625,0.4488916993141174,0.5393640839856486,12.845290184020996,0.067184944851731,1.0296567009433173,1,0
BGD,Chattogram,Khagrachari,2022-06-01,1697.221435546875,0.1170784085988998,0.2968656131097361,5.745660305023193,0.0296865613109736,0.66719929438528,0,0
BGD,Khulna,Khulna,2022-06-01,6520.4326171875,0.6331822276115417,0.4489602623390611,40.36286544799805,0.0448960262339061,2.553744471426774,1,0
BGD,Dhaka,Kishoreganj,2022-06-01,5895.51806640625,0.4497433006763458,0.5112778755144236,9.218047142028809,0.047073863240789,1.168116122973729,0,0
BGD,Rangpur,Kurigram,2022-06-01,4516.38916015625,0.3864323198795318,0.4944548539792519,8.341340065002441,0.0494454853979252,1.0619600145510737,0,0
BGD,Khulna,Kushtia,2022-06-01,6200.00732421875,0.7386749982833862,0.65860940044965,14.771450996398926,0.1375534802389363,1.7466064967125794,1,0
BGD,Chattogram,Lakshmipur,2022-06-01,1836.602783203125,0.3007592260837555,0.4369131892373356,5.717099666595459,0.0436913189237335,0.8539841456882066,0,0
BGD,Rangpur,Lalmonirhat,2022-06-01,5097.3720703125,0.7919908165931702,0.6657403532732942,14.915910720825195,0.1348579734750213,2.2439029523441327,0,0
BGD,Dhaka,Madaripur,2022-06-01,2750.906982421875,0.4932093024253845,0.5498677123109003,8.39742660522461,0.0654177649081926,1.2243387828214054,1,0
BGD,Khulna,Magura,2022-06-01,1773.7685546875,0.3336150348186493,0.4842221981914801,10.507994651794434,0.048422219819148,0.8119202910939253,1,0
BGD,Dhaka,Manikganj,2022-06-01,5035.400390625,0.7522386312484741,0.6608998089646223,17.371530532836914,0.1343968966054949,1.8205338415857724,0,0
BGD,Khulna,Meherpur,2022-06-01,2529.100341796875,0.6867163181304932,0.6543453627540051,4.432190895080566,0.2314907029673716,1.2358784598628436,1,0
BGD,Sylhet,Moulvibazar,2022-06-01,7130.6884765625,0.5569495558738708,0.5725570322565202,16.096101760864258,0.0346060381554514,1.3225727727395338,0,0
BGD,Dhaka,Munshiganj,2022-06-01,7562.19921875,1.7687230110168457,1.0010712685944252,50.78452682495117,0.3866117118595197,5.598548671632488,0,0
BGD,Mymensingh,Mymensingh,2022-06-01,18140.4765625,0.8127623200416565,0.6436911366423804,31.30701446533203,0.0273614804499244,2.0560992782880505,0,0
BGD,Rajshahi,Naogaon,2022-06-01,4491.0263671875,0.2546842098236084,0.379552356457846,6.624382019042969,0.0379552356457846,0.8397708719479576,0,0
BGD,Khulna,Narail,2022-06-01,1690.0771484375,0.339217722415924,0.5041573623472815,4.062767505645752,0.0514558209108598,0.8043973758634603,1,0
BGD,Dhaka,Narayanganj,2022-06-01,20578.3046875,5.6937336921691895,2.748281046266762,93.69436645507812,0.8180212739263452,19.73248136909177,0,0
BGD,Dhaka,Narsingdi,2022-06-01,9049.1591796875,1.5703445672988892,0.8371363454481316,69.67898559570312,0.5458063647420549,5.256984331898169,0,0
BGD,Rajshahi,Natore,2022-06-01,4208.39990234375,0.4307988882064819,0.5274201658347221,6.443415641784668,0.0605268580441493,1.0496949656512278,0,0
BGD,Mymensingh,Netrakona,2022-06-01,3370.546630859375,0.2400154769420623,0.1448137218790643,9.40277862548828,0.0144813721879064,0.9827088964861664,0,0
BGD,Rangpur,Nilphamari,2022-06-01,4816.869140625,0.5623631477355957,0.5645028703337558,10.287824630737305,0.080204969226288,1.4153053016139026,0,0
BGD,Chattogram,Noakhali,2022-06-01,5290.248046875,0.4262144267559051,0.4884829715731072,9.013508796691896,0.0488482971573107,1.2064455681876964,0,0
BGD,Rajshahi,Pabna,2022-06-01,8645.322265625,0.7110291719436646,0.5730883050067166,34.46935272216797,0.0749793113154997,2.242488944864679,0,0
BGD,Rangpur,Panchagarh,2022-06-01,5051.28955078125,0.7144767642021179,0.6051627972077213,8.539716720581055,0.1068501523310126,2.3282696057090275,0,0
BGD,Chattogram,Parbattya Chattagram,2022-06-01,1226.92919921875,0.0420900136232376,0.0052884144039221,5.931761264801025,0.0005288414403922,0.5078142953554267,0,0
BGD,Barishal,Patuakhali,2022-06-01,2646.522705078125,0.2296927273273468,0.2969704556823018,61.26602554321289,0.0296970455682301,0.7799561260883693,1,0
BGD,Barishal,Pirojpur,2022-06-01,757.7691650390625,0.1283519566059112,0.3001251738690704,5.534643173217773,0.030012517386907,0.6463599555604673,1,0
BGD,Dhaka,Rajbari,2022-06-01,2262.186767578125,0.4066730737686157,0.5258639009521531,9.89284324645996,0.0575120185693643,0.9466839192550612,1,0
BGD,Rajshahi,Rajshahi,2022-06-01,8395.009765625,0.6840921640396118,0.5290509090161881,71.54063415527344,0.0611907550626944,1.4691530025453623,0,0
BGD,Rangpur,Rangpur,2022-06-01,9618.4306640625,0.8043006658554077,0.6191495304703384,25.88496208190918,0.122976171140207,2.3431888511911927,0,0
BGD,Khulna,Satkhira,2022-06-01,2637.924072265625,0.2309412360191345,0.3604124510222929,5.354716300964356,0.0360412451022292,0.859151486074754,1,0
BGD,Dhaka,Shariatpur,2022-06-01,2335.49072265625,0.424844354391098,0.5234151375241091,12.566571235656738,0.0569776500454745,0.9972366885479584,1,0
BGD,Mymensingh,Sherpur,2022-06-01,3075.195068359375,0.4510118961334228,0.5298818235724042,17.286911010742188,0.0631298228603863,1.0017735275800523,0,0
BGD,Rajshahi,Sirajganj,2022-06-01,8272.4736328125,0.6469274759292603,0.5673245956979839,35.11389923095703,0.0650341733058966,2.1810595624380227,0,0
BGD,Sylhet,Sunamganj,2022-06-01,3063.81640625,0.1777240186929702,0.0422898494978111,13.217850685119627,0.0042289849497811,0.7772925250841913,0,0
BGD,Sylhet,Sylhet,2022-06-01,8390.6416015625,0.6853389143943787,0.5612429801547408,51.50912094116211,0.0517753546066102,2.385428888759213,0,0
BGD,Dhaka,Tangail,2022-06-01,13891.4892578125,0.8075156211853027,0.6457430980026333,23.001802444458008,0.1348204116291712,2.1669393881208987,0,0
BGD,Rangpur,Thakurgaon,2022-06-01,4590.359375,0.4967416822910309,0.5545258806399828,16.40353012084961,0.0738609068703523,0.992375775871438,0,0
BGD,Khulna,Bagerhat,2022-07-01,3181.975341796875,0.316303551197052,0.2081792467691817,122.7909927368164,0.0208179246769181,1.0281351185586534,1,1
BGD,Chattogram,Bandarban,2022-07-01,1307.1109619140625,0.0565096884965896,0.2691052218330176,8.014986991882324,0.0269105221833017,0.5598190490234829,0,1
BGD,Barishal,Barguna,2022-07-01,1103.53759765625,0.1745657324790954,0.1323204275919048,27.826601028442383,0.0132320427591904,0.7892167199757546,1,1
BGD,Barishal,Barisal,2022-07-01,3160.916015625,0.2891368865966797,0.07141281453758,15.055008888244627,0.0071412814537579,1.240258917661066,1,1
BGD,Barishal,Bhola,2022-07-01,2608.660400390625,0.2993899881839752,0.0693248992509009,74.40589904785156,0.00693248992509,1.0490204874491238,1,1
BGD,Rajshahi,Bogura,2022-07-01,4660.2880859375,0.3100541532039642,0.3349578633379001,14.153253555297852,0.03349578633379,1.3479549208113497,0,1
BGD,Chattogram,Brahmanbaria,2022-07-01,8019.341796875,0.8297474384307861,0.6051664920112425,38.485477447509766,0.039787964219055,2.898685042039207,0,1
BGD,Chattogram,Chandpur,2022-07-01,2212.039306640625,0.2980085909366607,0.1542504462303812,21.339963912963867,0.0154250446230381,1.086651141061162,0,1
BGD,Rajshahi,Chapainawabganj,2022-07-01,2323.76123046875,0.2613923847675323,0.3633569812711984,10.519147872924805,0.0363356981271198,0.9636340287333536,0,1
BGD,Chattogram,Chittagong,2022-07-01,32566.826171875,1.5052142143249512,0.56908831238627,206.42901611328125,0.0576407550968534,5.777850988221538,0,1
BGD,Khulna,Chuadanga,2022-07-01,1291.4818115234375,0.221415564417839,0.3201355628815727,11.589455604553224,0.0320135562881572,0.9701622353899886,1,1
BGD,Chattogram,Cox's Bazar,2022-07-01,5036.4609375,0.4888455271720886,0.1245155890791257,27.93201446533203,0.0124515589079125,1.7688183905612629,0,1
BGD,Chattogram,Cumilla,2022-07-01,12418.822265625,0.7945642471313477,0.5722690240035925,43.87803649902344,0.0562436059552289,2.8834893873461467,0,1
BGD,Dhaka,Dhaka,2022-07-01,59777.61328125,8.122142791748047,1.2352084198401074,1602.031494140625,0.0579642486495938,36.2292570901679,0,1
BGD,Rangpur,Dinajpur,2022-07-01,7143.41259765625,0.4000043869018554,0.4762710235412584,13.78730010986328,0.0476271023541258,1.0866731240676988,0,1
BGD,Dhaka,Faridpur,2022-07-01,2804.954833984375,0.2864258289337158,0.2178503102491548,63.5472526550293,0.0217850310249154,0.963130172071286,1,1
BGD,Chattogram,Feni,2022-07-01,3930.255615234375,0.8715627193450928,0.7094330562943975,31.006160736083984,0.094742912298921,2.5080729534969426,0,1
BGD,Rangpur,Gaibandha,2022-07-01,1675.4381103515625,0.1495629847049713,0.3146940368576194,6.875908374786377,0.0314694036857619,0.7021440970766362,0,1
BGD,Dhaka,Gazipur,2022-07-01,20512.58203125,2.2753400802612305,0.908061585621342,50.05790710449219,0.2197787071176146,9.608643771620605,0,1
BGD,Dhaka,Gopalganj,2022-07-01,1372.8316650390625,0.1851536780595779,0.2927708788255084,20.22453689575196,0.0292770878825508,0.8022227850675802,1,1
BGD,Sylhet,Habiganj,2022-07-01,10592.4755859375,0.800408661365509,0.5864497531486347,83.1030044555664,0.0645569366653218,2.3331363509141614,0,1
BGD,Rajshahi,Jaipurhat,2022-07-01,1734.32177734375,0.3478327095508575,0.4235813954023044,8.22560977935791,0.0423581395402304,1.1078583655575684,0,1
BGD,Mymensingh,Jamalpur,2022-07-01,1883.6142578125,0.1781705170869827,0.3111744855280187,9.8004150390625,0.0311174485528018,0.7677527198266738,0,1
BGD,Khulna,Jashore,2022-07-01,5443.08056640625,0.4139705300331115,0.3494590250683994,19.689266204833984,0.0349459025068399,1.6835737719703383,1,1
BGD,Barishal,Jhalakati,2022-07-01,729.6627197265625,0.2024244219064712,0.2171846797713624,8.746192932128906,0.0217184679771362,0.9094755423067374,1,1
BGD,Khulna,Jhenaidah,2022-07-01,1582.58642578125,0.1582066267728805,0.2965081091821887,26.231523513793945,0.0296508109182188,0.8479576626573478,1,1
BGD,Chattogram,Khagrachari,2022-07-01,1689.2764892578125,0.1165544688701629,0.2968565920162367,5.724043369293213,0.0296856592016236,0.7174108460249754,0,1
BGD,Khulna,Khulna,2022-07-01,6276.669921875,0.6101104021072388,0.1742306929288082,25.225440979003903,0.0174230692928808,3.361559414634395,1,1
BGD,Dhaka,Kishoreganj,2022-07-01,5369.521484375,0.4109863638877868,0.2134855885421494,17.44109535217285,0.0213485588542149,1.1843703193300994,0,1
BGD,Rangpur,Kurigram,2022-07-01,2925.046142578125,0.2494588494300842,0.3539711031880959,9.73060417175293,0.0353971103188096,0.8589473730373793,0,1
BGD,Khulna,Kushtia,2022-07-01,3613.233642578125,0.4304426610469818,0.3387356696395547,66.33956909179688,0.0338735669639554,1.5727251879079622,1,1
BGD,Chattogram,Lakshmipur,2022-07-01,2415.126220703125,0.3952330946922302,0.1951402569779714,8.586699485778809,0.0195140256977971,1.2592048202002115,0,1
BGD,Rangpur,Lalmonirhat,2022-07-01,3774.763427734375,0.5864635109901428,0.6208914255034631,12.084049224853516,0.0692533495855288,1.3686386822223635,0,1
BGD,Dhaka,Madaripur,2022-07-01,1848.69140625,0.33267343044281,0.3632054782197508,10.453585624694824,0.036320547821975,1.264538353054433,1,1
BGD,Khulna,Magura,2022-07-01,431.9939880371094,0.0812505558133125,0.2724590256767552,7.605680465698242,0.0272459025676755,0.6064740259602358,1,1
BGD,Dhaka,Manikganj,2022-07-01,2640.6201171875,0.394788920879364,0.362130641404258,27.612876892089844,0.0362130641404258,1.3499146636379429,0,1
BGD,Khulna,Meherpur,2022-07-01,916.34326171875,0.2488109618425369,0.3339667746225701,8.699698448181152,0.033396677462257,1.0863724404970443,1,1
BGD,Sylhet,Moulvibazar,2022-07-01,7894.82861328125,0.5713586807250977,0.5983495912922793,12.677141189575195,0.0800519390710053,1.2105052145620678,0,1
BGD,Dhaka,Munshiganj,2022-07-01,6132.4501953125,1.4392963647842407,0.6429250443509152,66.0425796508789,0.0594716153067936,5.892460502947369,0,1
BGD,Mymensingh,Mymensingh,2022-07-01,17358.25390625,0.7777157425880432,0.6418859134818264,32.49576187133789,0.0662660990097787,2.04588100473316,0,1
BGD,Rajshahi,Naogaon,2022-07-01,2713.26171875,0.1538592129945755,0.3060282439535161,8.35889720916748,0.0306028243953516,0.7871779035488488,0,1
BGD,Khulna,Narail,2022-07-01,600.8952026367188,0.1206065118312835,0.2944192983639782,3.598740577697754,0.0294419298363978,0.7517572063408878,1,1
BGD,Dhaka,Narayanganj,2022-07-01,24564.34765625,6.796617031097412,4.040655176094895,99.65904998779295,0.3289769759905531,22.57651016547687,0,1
BGD,Dhaka,Narsingdi,2022-07-01,8007.9033203125,1.3896504640579224,0.7222437377189795,43.0031852722168,0.0781225563688194,5.477026902330599,0,1
BGD,Rajshahi,Natore,2022-07-01,2147.927001953125,0.2198756337165832,0.322024898194774,19.994112014770508,0.0322024898194774,0.947541477765408,0,1
BGD,Mymensingh,Netrakona,2022-07-01,5319.18798828125,0.3678479790687561,0.520173164048289,7.93480110168457,0.0568787381994791,0.7888185537525133,0,1
BGD,Rangpur,Nilphamari,2022-07-01,3724.34375,0.434305191040039,0.4978525492909024,23.75555419921875,0.0497852549290902,1.108450249658247,0,1
BGD,Chattogram,Noakhali,2022-07-01,6189.5830078125,0.4980483055114746,0.2833753338511598,8.717238426208496,0.0283375333851159,1.6774848657168977,0,1
BGD,Rajshahi,Pabna,2022-07-01,6099.35205078125,0.5016708374023438,0.3616516540543655,81.79696655273438,0.0361651654054365,1.5565416442526336,0,1
BGD,Rangpur,Panchagarh,2022-07-01,3073.41748046875,0.4333245754241943,0.5015547243829828,8.921494483947754,0.0502467805960159,1.255560214734068,0,1
BGD,Chattogram,Parbattya Chattagram,2022-07-01,2215.41162109375,0.0765436217188835,0.0544103676939991,4.35087251663208,0.0054410367693999,0.6693443842104568,0,1
BGD,Barishal,Patuakhali,2022-07-01,4007.010009765625,0.3477137684822082,0.0603833207437553,92.04351043701172,0.0060383320743755,1.019195077338228,1,1
BGD,Barishal,Pirojpur,2022-07-01,652.5288696289064,0.1105262115597724,0.1451422088988554,7.020277500152588,0.0145142208898855,0.7308088980915122,1,1
BGD,Dhaka,Rajbari,2022-07-01,1317.2808837890625,0.2368439584970474,0.3236098330945325,12.374938011169434,0.0323609833094532,0.9977598252303724,1,1
BGD,Rajshahi,Rajshahi,2022-07-01,5754.4833984375,0.4689210653305053,0.3191836352345081,72.32832336425781,0.0319183635234508,1.2292207855588653,0,1
BGD,Rangpur,Rangpur,2022-07-01,7002.4453125,0.5855499505996704,0.5371278929198401,23.81117820739746,0.0601696148045669,1.7662849477579734,0,1
BGD,Khulna,Satkhira,2022-07-01,1801.2867431640625,0.158026784658432,0.218280546363902,9.96155071258545,0.0218280546363902,0.8136775982096581,1,1
BGD,Dhaka,Shariatpur,2022-07-01,2021.85693359375,0.3708860874176025,0.3946776242382314,17.889921188354492,0.0394677624238231,1.210666131274438,1,1
BGD,Mymensingh,Sherpur,2022-07-01,1449.540283203125,0.2125913649797439,0.314930069522408,16.76886749267578,0.0314930069522408,0.814836871052818,0,1
BGD,Rajshahi,Sirajganj,2022-07-01,4604.6416015625,0.3594476282596588,0.3096183205126685,32.11382293701172,0.0309618320512668,1.2363210356798775,0,1
BGD,Sylhet,Sunamganj,2022-07-01,5357.69775390625,0.28289395570755,0.4289263425321841,12.315909385681152,0.0428926342532184,0.7413415763589621,0,1
BGD,Sylhet,Sylhet,2022-07-01,13119.4755859375,0.7443565130233765,0.593726830801705,49.21147155761719,0.0581300589538875,2.1289637063345985,0,1
BGD,Dhaka,Tangail,2022-07-01,8079.10888671875,0.468904584646225,0.4131881503596229,29.91001892089844,0.0413188150359623,1.2294948003458377,0,1
BGD,Rangpur,Thakurgaon,2022-07-01,3450.878173828125,0.3670127093791961,0.4594295639479519,17.109045028686523,0.0459429563947952,0.9778034646751582,0,1
BGD,Khulna,Bagerhat,2022-08-01,4839.4287109375,0.4788662195205688,0.4473679715008357,74.55892181396484,0.0447367971500835,0.9926888614067946,1,1
BGD,Chattogram,Bandarban,2022-08-01,1345.75634765625,0.0581779107451438,0.269676769863841,13.226595878601074,0.0269676769863841,0.5455606694769307,0,1
BGD,Barishal,Barguna,2022-08-01,1366.580322265625,0.2161421775817871,0.3338101708957877,36.817344665527344,0.0333810170895787,0.6649352037586778,1,1
BGD,Barishal,Barisal,2022-08-01,3322.1064453125,0.3036651015281677,0.2942179222556441,20.89640617370605,0.0294217922255644,1.056660757054002,1,1
BGD,Barishal,Bhola,2022-08-01,1966.3712158203125,0.2243643701076507,0.1705162195081835,23.0322380065918,0.0170516219508183,0.774602538593951,1,1
BGD,Rajshahi,Bogura,2022-08-01,9361.1552734375,0.6238456964492798,0.4339199604165453,22.86272621154785,0.0433919960416545,2.8500645026681863,0,1
BGD,Chattogram,Brahmanbaria,2022-08-01,3671.134521484375,0.3788021206855774,0.291137586891781,21.26677131652832,0.0291137586891781,1.2400346244511946,0,1
BGD,Chattogram,Chandpur,2022-08-01,2767.049072265625,0.3726212978363037,0.4987478009923744,10.869680404663086,0.0498747800992374,0.960209832236048,0,1
BGD,Rajshahi,Chapainawabganj,2022-08-01,2616.32177734375,0.2943015694618225,0.1212063345472873,13.59535026550293,0.0121206334547287,1.311857439575713,0,1
BGD,Chattogram,Chittagong,2022-08-01,28215.646484375,1.304023265838623,0.5197969505680543,281.2676086425781,0.0531808417480581,4.399541618545515,0,1
BGD,Khulna,Chuadanga,2022-08-01,2663.493896484375,0.4566374719142914,0.3640139634337638,13.920413970947266,0.0364013963433763,1.45500603448911,1,1
BGD,Chattogram,Cox's Bazar,2022-08-01,5560.21875,0.5389415621757507,0.1536376716230743,54.15665435791016,0.0153637671623074,1.758871342832145,0,1
BGD,Chattogram,Cumilla,2022-08-01,14285.390625,0.913988471031189,0.6958394761843828,25.0296688079834,0.1262885492388087,2.4866250388780777,0,1
BGD,Dhaka,Dhaka,2022-08-01,40506.20703125,5.486819267272949,1.3631877506608077,160.5876922607422,0.5102864974774829,24.338263032172403,0,1
BGD,Rangpur,Dinajpur,2022-08-01,3432.466796875,0.1922052949666977,0.3010399510148769,15.109949111938477,0.0301039951014876,0.9283479364592544,0,1
BGD,Dhaka,Faridpur,2022-08-01,4827.23779296875,0.4950616061687469,0.5239821609965626,26.57918167114257,0.0556846923281082,1.2437762554410057,1,1
BGD,Chattogram,Feni,2022-08-01,2701.730712890625,0.5991284251213074,0.5568474477076436,20.727123260498047,0.0645430884395357,1.5874891670336486,0,1
BGD,Rangpur,Gaibandha,2022-08-01,2668.327392578125,0.2384921014308929,0.345944698397465,15.611692428588867,0.0345944698397465,0.7670429313890255,0,1
BGD,Dhaka,Gazipur,2022-08-01,17686.990234375,1.961913824081421,0.9062597991391302,55.78976058959961,0.4094011054328728,7.305292762865065,0,1
BGD,Dhaka,Gopalganj,2022-08-01,3150.484375,0.4249055385589599,0.5156986461361907,22.612680435180664,0.0548824519818577,0.9811209185840344,1,1
BGD,Sylhet,Habiganj,2022-08-01,6008.0693359375,0.4539581537246704,0.3405922629604325,649.5161743164064,0.0340592262960432,1.1834760990123343,0,1
BGD,Rajshahi,Jaipurhat,2022-08-01,1893.8175048828125,0.3798209130764007,0.4385903076976937,12.176297187805176,0.0438590307697693,1.039133239536984,0,1
BGD,Mymensingh,Jamalpur,2022-08-01,2450.298095703125,0.2318970113992691,0.3341656569414623,17.140029907226562,0.0334165656941462,0.7870394270999801,0,1
BGD,Khulna,Jashore,2022-08-01,9272.9736328125,0.7052509784698486,0.5580599490624546,32.768760681152344,0.071771103901101,2.3763053884427165,1,1
BGD,Barishal,Jhalakati,2022-08-01,989.7337646484376,0.2745738327503204,0.405487282668121,9.253046035766602,0.0405487282668121,0.8291091335783193,1,1
BGD,Khulna,Jhenaidah,2022-08-01,3092.049072265625,0.3091032803058624,0.3703812854481319,24.14689064025879,0.0370381285448131,1.0006094679319264,1,1
BGD,Chattogram,Khagrachari,2022-08-01,896.40478515625,0.061836153268814,0.2712272806863641,8.027898788452148,0.0271227280686364,0.5818262242555305,0,1
BGD,Khulna,Khulna,2022-08-01,5947.71533203125,0.5774679183959961,0.4785759022500207,20.57187461853028,0.047857590225002,2.240242028963665,1,1
BGD,Dhaka,Kishoreganj,2022-08-01,1918.768310546875,0.1463262736797332,0.2507817282637309,11.775412559509276,0.025078172826373,0.7599725927251061,0,1
BGD,Rangpur,Kurigram,2022-08-01,1218.4766845703125,0.1041867733001709,0.2837260060092577,11.755008697509766,0.0283726006009257,0.6265593028475075,0,1
BGD,Khulna,Kushtia,2022-08-01,7147.82470703125,0.8516181111335754,0.550544109578169,66.77559661865234,0.0487731736882618,3.125857510868548,1,1
BGD,Chattogram,Lakshmipur,2022-08-01,2052.852294921875,0.3361173868179321,0.4530087436949143,10.508045196533203,0.0453008743694914,0.7930214477458329,0,1
BGD,Rangpur,Lalmonirhat,2022-08-01,1205.8343505859375,0.1873436123132705,0.3108853992591331,10.529104232788086,0.0310885399259133,0.9308736998801213,0,1
BGD,Dhaka,Madaripur,2022-08-01,3032.266845703125,0.544165313243866,0.5836343639526922,10.499704360961914,0.0734333743759272,1.2097029030149322,1,1
